A11,A12,A13, A14,A2,A30,A31,A32,A33,A34,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A410,A5,A61,A62,A63,A64,A65,A71,A72,A73,A74,A75,A8,A91,A92,A93,A94,A95,A101,A102,A103,A11,A121,A122,A123,A124,A13,A141,A142,A143,A151,A152,A153,A16,A171,A172,A173,A174,A18,A191,A192,A201,A202,Good/Bad
0.0,0,0.0,1,0.16176470588235295,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2638384505337295,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.7142857142857143,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.10311433916584131,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.08928571428571429,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10806646858149004,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,1,0,0,0.08928571428571429,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6839440959612634,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.19642857142857142,0,0,1,0,0,1,0.0,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.12176735996478485,0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,1,0,0,0.6666666666666666,0,1,0,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049796412457356665,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,0,1,0,0,0,1,0.6666666666666666,1,0,0,0,0.375,1,0,0,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.38235294117647056,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1572576207769341,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,1,0,0,0,0,1,0,0,1.0,0,1,0,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.08823529411764706,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.145867723120942,0,0,0,0,1,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.21428571428571427,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.18526466380543632,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.16071428571428573,0,0,1,1,0,0,0.6666666666666666,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.07730824254429404,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.7857142857142857,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14097061736546715,0,0,0,0,1,0,0,0,0,1,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.125,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4300099042588313,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,0,1,0.10714285714285714,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.16644657202597116,1,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.10856168152305491,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.5892857142857143,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,1.0,0,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.06767910201386597,0,0,1,0,0,1,0,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.8392857142857143,1,0,0,0,0,1,0.6666666666666666,1,0,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06168152305491361,0,0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.10714285714285714,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.47058823529411764,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.18075272367117862,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.32142857142857145,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17932210850665786,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0.10714285714285714,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.47058823529411764,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.3004842082095301,0,0,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.3392857142857143,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1992956971497744,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.8571428571428571,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.5147058823529411,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25767580059425554,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,0,0,1,0.3333333333333333,1,0,0,0,0.10714285714285714,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.09298998569384835,0,0,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.7321428571428571,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.11764705882352941,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06382744580169473,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,1,0,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03224386486189061,0,1,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.07142857142857142,1,0,0,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.23529411764705882,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3421371189611533,0,0,0,0,1,1,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0.7321428571428571,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09304500935402223,0,0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.2857142857142857,0,0,1,0,1,0,0.0,0,1,0,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.2647058823529412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1334323759216463,0,0,1,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.375,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.6470588235294118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1376141740948608,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.3392857142857143,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,0,1,1,0,0
0.0,1,0.0,0,0.6470588235294118,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.32871134587872786,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.5535714285714286,0,0,1,0,0,1,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.5294117647058824,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3162759986794322,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,0,1,0.14285714285714285,1,0,0,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,1
0.0,1,0.0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05161219324309453,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.35714285714285715,0,0,1,0,1,0,0.0,0,0,1,0,1.0,1,0,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3336084516342027,0,0,0,0,1,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.39285714285714285,0,0,1,0,1,0,0.0,0,0,0,1,1.0,0,1,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0534279740288324,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,1,0,1,0,0,0.3333333333333333,0,1,0,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,1.0,0,0.29411764705882354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14537251017937713,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,1,0,0,0,0,1,0,0,1.0,0,0,0,1,0.5714285714285714,0,0,1,0,0,1,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15472653240893583,0,0,1,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,0,1,0.23214285714285715,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.07352941176470588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11285352701661715,0,1,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.05357142857142857,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39952679652250467,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.5714285714285714,0,0,1,0,0,1,0.0,0,0,1,0,1.0,0,1,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.055463849455265765,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.05357142857142857,0,0,1,1,0,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.025696049301199515,0,0,0,0,1,0,0,0,0,1,1.0,0,0,0,1,0,1,0,0,1.0,0,0,1,0,0.625,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.07352941176470588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07147573456586333,0,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.2857142857142857,0,0,1,0,1,0,0.0,1,0,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07411687025420931,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.625,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.08501155496863651,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0.5178571428571429,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.23529411764705882,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2213051612193243,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.08928571428571429,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03994717728623308,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.2857142857142857,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39738087377572356,0,0,0,0,1,1,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.08928571428571429,0,0,1,1,0,0,0.0,1,0,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.49636843842852424,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.08928571428571429,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,1
0.0,1,0.0,0,0.029411764705882353,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01870804445911742,1,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,0.6666666666666666,1,0,0,0,0.125,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,0,1,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03741608891823484,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.8214285714285714,0,0,1,0,1,0,1.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.5588235294117647,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.49702872235061074,1,0,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,0,1,0.6428571428571429,1,0,0,0,0,1,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.16176470588235295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08407615274568064,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0.125,0,0,1,1,0,0,0.3333333333333333,1,0,0,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.058823529411764705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03615054473423572,1,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.125,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.029411764705882353,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.012875536480686695,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,0,1,0,0,0,1,0.6666666666666666,1,0,0,0,0.16071428571428573,1,0,0,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5160669087707714,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.08928571428571429,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
1.0,0,0.0,0,0.6470588235294118,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15412127214702323,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.625,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.6470588235294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20254209310003302,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.48214285714285715,0,0,1,0,0,1,0.0,0,0,1,0,1.0,1,0,1,0,1
0.0,1,0.0,0,0.47058823529411764,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.39517992736876856,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.625,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.059865742269175744,0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0.7678571428571429,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.07175085286673269,1,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.08928571428571429,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8587542643336635,1,0,0,0,0,1,0,0,0,0,0.3333333333333333,1,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0.42857142857142855,0,0,1,0,1,0,0.0,0,0,0,1,0.0,1,0,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06025090789039287,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,1,0,0,0.6666666666666666,1,0,0,0,0.125,1,0,0,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.046825134807967426,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,0.3333333333333333,1,0,0,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,1.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1521954440409376,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,0.0,0,0,1,0,0.08928571428571429,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1354682513480797,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.39285714285714285,1,0,0,0,1,0,0.0,0,0,1,0,1.0,1,0,1,0,1
1.0,0,0.0,0,0.058823529411764705,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.026466380543633764,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.5,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.19423352041377792,1,0,0,0,0,0,1,0,0,0,0.6666666666666666,1,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.2857142857142857,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.07439198855507868,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,1,0,0,0.6666666666666666,0,0,1,0,0.19642857142857142,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.20446792120611862,1,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.25,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.20588235294117646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21541762958071972,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.30357142857142855,0,1,0,0,1,0,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,1
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.44486629250577747,0,0,0,0,1,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.5,0,0,1,0,0,1,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.6470588235294118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3538571585781886,0,0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.3392857142857143,0,0,1,0,0,1,0.0,0,0,1,0,1.0,0,1,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.11692527786948388,0,0,1,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.44642857142857145,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,0,1,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05315285572796302,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.07142857142857142,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,1
1.0,0,0.0,0,0.6029411764705882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6364036535710356,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.17857142857142858,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2659843732805106,0,0,0,0,1,0,0,0,0,1,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.4107142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,1.0,0,0.16176470588235295,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11428414218113789,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.10714285714285714,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.11764705882352941,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.045779685264663805,1,0,0,0,0,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.5178571428571429,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03499504787058435,0,0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.03571428571428571,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.019313304721030045,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,0.6666666666666666,1,0,0,0,0.07142857142857142,0,0,1,1,0,0,0.0,0,1,0,0,1.0,1,0,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.148949048090679,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.7857142857142857,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.12991086167051832,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,1,0,0.6666666666666666,1,0,0,0,0.48214285714285715,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2712116209970287,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.17857142857142858,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15092989985693847,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.16071428571428573,0,1,0,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.20588235294117646,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09315505667436998,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.07142857142857142,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
